5.236417846679687500e+02 0.000000000000000000e+00 4.924848022460937500e+02
0.000000000000000000e+00 5.236417846679687500e+02 2.836914978027343750e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
