5.237097167968750000e+02 0.000000000000000000e+00 4.924861450195312500e+02
0.000000000000000000e+00 5.237097167968750000e+02 2.836903381347656250e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
